Product Name,Rating,Price,Discount in Percent,Price Before Discount,Processor Brand,Processor Name,SSD,SSD Capacity,RAM,RAM Type,Processor Variant,Graphic Processor,Storage Type,Ratings Count,Reviews Count,Brand
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,4.3,64990,18.0,80000.0,Intel,Core i5,Yes,512,16 GB,DDR4,12450H,NVIDIA GeForce RTX 2050,SSD,715.0,51.0,HP
Lenovo V15 Series AMD Athlon Dual Core 7120U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light La...,4.2,24990,34.0,38000.0,AMD,Athlon Dual Core,Yes,512,8 GB,DDR5,7120U,AMD Radeon AMD,SSD,751.0,53.0,Lenovo
Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) A325-42 Thin and ...,4.0,41290,48.0,79990.0,AMD,Ryzen 7 Octa Core,Yes,1024.0,16 GB,DDR4,7730U,AMD Radeon AMD,SSD,440.0,41.0,Acer
Lenovo V14 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Pro) V14 G2-ITL Business Laptop,4.8,30000,33.0,45000.0,Intel,Core i3,Yes,256,8 GB,DDR4,Unknown,Intel Integrated NVIDIA,SSD,12.0,3.0,Lenovo
"ASUS Zenbook S 14 OLED (2024) - Next-Gen AI PC, with Touchscreen, Intel Core Ultra 7 - (32 GB/1 TB SSD...",5.0,149990,18.0,182990.0,Intel,Core Ultra 7,Yes,1024.0,32 GB,LPDDR5X,Unknown,Intel Integrated Arc,SSD,6.0,0.0,ASUS
DELL Inspiron Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,3.3,38890,36.0,61440.0,Intel,Core i3,Yes,512,8 GB,DDR4,1305U,Intel Integrated Intel® UHD Graphics,SSD,7.0,0.0,DELL
Acer Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop,4.2,31990,33.0,47999.0,Intel,Core i3,Yes,512,16 GB,DDR4,1215U,Intel Integrated UHD,SSD,3000.0,240.0,Acer
Lenovo IdeaPad 3 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 10 Home) 15IGL05 Thin and Li...,4.4,27990,30.0,40490.0,Intel,Celeron Dual Core,Yes,256,4 GB,DDR4,N4020,Intel Integrated UHD,SSD,178.0,28.0,Lenovo
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,4.1,19990,42.0,34990.0,Intel,Celeron Quad Core,Yes,256,8 GB,LPDDR5,N100,Intel Integrated UHD Graphics,SSD,295.0,48.0,CHUWI
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,4.3,73990,32.0,108837.0,Intel,Core i5,Yes,512,16 GB,DDR5,13450HX,NVIDIA GeForce RTX 3050,SSD,1347.0,127.0,Lenovo
Acer Aspire 5 Backlit Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) A515-58M Thin ...,,46990,32.0,69990.0,Intel,Core i5,Yes,512,16 GB,LPDDR5,1335U,Intel Integrated Iris Xe,SSD,0.0,0.0,Acer
Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Grap...,4.5,134990,14.0,157999.0,Intel,Core i7,Yes,1024.0,16 GB,DDR5,14700HX,NVIDIA GeForce RTX 4060,SSD,22.0,0.0,Acer
Acer Swift Go 14 OLED AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73-71BY T...,4.5,99990,7.0,107999.0,Intel,Core Ultra 7,Yes,1024.0,16 GB,LPDDR5X,155H,Intel Integrated Arc Graphics,SSD,35.0,8.0,Acer
Lenovo Ideapad Slim 3 Intel Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) 81WE01QL...,4.3,35600,32.0,52999.0,Intel,Core i3,Yes,512,8 GB,DDR4,1005G1,Intel Integrated UHD,SSD,281.0,28.0,Lenovo
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,3.8,12990,60.0,32990.0,Intel,Celeron Dual Core,No,Unknown,4 GB,LPDDR4X,N4500,Intel Integrated UHD,eMMC,2014.0,184.0,ASUS
MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (16 GB/256 GB SSD/Windows 11 Home) XKQ-00046 Thin...,,99990,,100999.0,Intel,Core i5,Yes,256,16 GB,LPDDR5,1235U,Intel Integrated Iris Xe,SSD,0.0,0.0,MICROSOFT
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) E510MA-EJ021WS T...,4.0,26990,30.0,38990.0,Intel,Celeron Dual Core,Yes,512,8 GB,DDR4,N4020,Intel Integrated Integrated,SSD,1120.0,72.0,ASUS
MSI Modern 14 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN T...,4.0,57990,32.0,85990.0,Intel,Core i7,Yes,512,16 GB,DDR4,1355U,Intel Integrated Iris Xe,SSD,79.0,7.0,MSI
Lenovo V15 AMD Ryzen 3 Quad Core 7th Gen 7320U - (8 GB/512 GB SSD/Windows 11 Home/1 GB Graphics) V15 G...,3.8,28499,28.0,39990.0,AMD,Ryzen 3 Quad Core,Yes,512,8 GB,DDR5,7320U,AMD Radeon 610M,SSD,15.0,1.0,Lenovo
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ545WS Thi...,4.2,46990,37.0,74990.0,Intel,Core i5,Yes,512,16 GB,DDR4,1235U,Intel Integrated Iris Xe,SSD,6488.0,350.0,ASUS
Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh...,4.1,35990,28.0,49990.0,Intel,Core i3,Yes,1024.0,16 GB,DDR4,1215U,Intel Integrated UHD,SSD,721.0,59.0,Acer
ASUS Vivobook 14 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1404VA-NK541WS Thi...,3.9,51990,35.0,79990.0,Intel,Core i5,Yes,512,16 GB,DDR4,1335U,Intel Integrated Iris Xe,SSD,164.0,18.0,ASUS
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ515WS Thin...,4.2,41990,40.0,70990.0,Intel,Core i5,Yes,512,8 GB,DDR4,1235U,Intel Integrated Iris Xe,SSD,6488.0,350.0,ASUS
Acer TravelMate P2 Intel Core i7 11th Gen 1165G7 - (16 GB/1 TB SSD/Windows 11 Home) TMP214-53 Thin and...,3.8,47990,51.0,99000.0,Intel,Core i7,Yes,1024.0,16 GB,DDR4,1165G7,Intel Integrated Iris Xe,SSD,258.0,40.0,Acer
Lenovo IdeaPad 3 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 10 Home) 15IGL05 Thin and Li...,4.4,23749,34.0,36000.0,Intel,Celeron Dual Core,Yes,256,4 GB,DDR4,N4020,Intel Integrated UHD,SSD,178.0,28.0,Lenovo
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS3IN / NP750XGK-...,4.6,73000,29.0,103489.0,Intel,Core 7,Yes,512,16 GB,LPDDR4X,150U,Intel Integrated Iris Xe,SSD,49.0,3.0,SAMSUNG
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS1IN / NP750XGK-L...,4.2,58990,31.0,86239.0,Intel,Core 5,Yes,512,8 GB,LPDDR4X,120U,Intel Integrated Iris Xe,SSD,105.0,10.0,SAMSUNG
HP 250R G9 Intel Core i3 13th Gen i3-1315U up to 4.5 GHz with Intel Turbo Boost - (16 GB/512 GB SSD/Wi...,,35990,34.0,54999.0,Intel,Core i3,Yes,512,16 GB,DDR4,i3-1315U up to 4.5 GHz with Intel Turbo Boost,Intel Integrated Intel UHD Graphics,SSD,0.0,0.0,HP
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,3.7,42990,30.0,61990.0,Intel,Core i5,Yes,512,16 GB,DDR4,1235U,Intel Integrated Iris Xe,SSD,186.0,10.0,Acer
HP AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0156AU Thin and Light Laptop,,45990,19.0,56831.0,AMD,Ryzen 5 Quad Core,Yes,512,16 GB,LPDDR5,7520U,AMD Radeon AMD,SSD,0.0,0.0,HP
Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Grap...,4.2,124990,12.0,142999.0,Intel,Core i7,Yes,1024.0,16 GB,DDR5,14700HX,NVIDIA GeForce RTX 4050,SSD,35.0,3.0,Acer
Acer Predator Helios 16 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...,4.0,189990,5.0,199999.0,Intel,Core i9,Yes,1024.0,16 GB,DDR5,14900HX,NVIDIA GeForce RTX 4070,SSD,3.0,0.0,Acer
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/W...",4.3,91990,25.0,122990.0,Intel,Core Ultra 7,Yes,1024.0,16 GB,LPDDR5X,155H,Intel Integrated Arc,SSD,40.0,5.0,ASUS
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,3.9,29990,50.0,60999.0,Intel,Core i5,Yes,512,8 GB,DDR4,1235U,Intel Integrated UHD,SSD,941.0,130.0,ZEBRONICS
HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2212AU Thin and Light...,4.2,31980,30.0,45995.0,AMD,Ryzen 3 Quad Core,Yes,512,8 GB,DDR4,5300U,AMD Radeon AMD,SSD,1797.0,158.0,HP
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Lapt...,4.0,32990,30.0,47553.0,Intel,Core i3,Yes,512,8 GB,DDR4,1215U,Intel Integrated Intel® UHD Graphics,SSD,69.0,3.0,HP
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,4.2,35990,28.0,49999.0,Intel,Core i3,Yes,256,8 GB,LPDDR4X,1005G1,Intel Integrated UHD Graphics,SSD,3934.0,462.0,Infinix
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KG3IN / NP750XGK-...,4.6,73000,29.0,103489.0,Intel,Core 7,Yes,512,16 GB,LPDDR4X,150U,Intel Integrated Iris Xe,SSD,49.0,3.0,SAMSUNG
Apple 2020 Macbook Air Apple M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,4.7,94990,4.0,99900.0,Apple,M1,Yes,256,8 GB,DDR4,Apple M1 Chip,Unknown,SSD,17214.0,1355.0,Apple
ASUS Zenbook Duo OLED AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) UX8406MA-QL761W...,,159990,34.0,242990.0,Intel,Core Ultra 7,Yes,1024.0,32 GB,LPDDR5X,155H,Intel Integrated Arc Graphics,SSD,0.0,0.0,ASUS
HP Chromebook Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromeb...,4.1,27490,14.0,32279.0,Intel,Celeron Quad Core,No,Unknown,4 GB,LPDDR4,N4120,Intel Integrated UHD Graphics,eMMC,1882.0,135.0,HP
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,4.2,78990,13.0,90898.0,Intel,Core i7,Yes,512,16 GB,DDR4,12650H,NVIDIA GeForce RTX 3050A,SSD,54.0,2.0,HP
HP 250 G9 Intel Core i5 12th Gen 12th Generation Intel Core i5-1235U Processor - (8 GB/512 GB SSD/Wind...,4.4,50890,32.0,75000.0,Intel,Core i5,Yes,512,8 GB,DDR4,12th Generation Intel Core i5-1235U Processor,Intel Integrated Intel® Iris® X Graphics,SSD,5.0,2.0,HP
Acer Extensa 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) EX215-54 Thin and Li...,,42999,4.0,44999.0,Intel,Core i3,Yes,512,8 GB,DDR4,1115G4,Intel Integrated UHD,SSD,0.0,0.0,Acer
ASUS Vivobook S 15 OLED Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...,3.6,79890,11.0,89990.0,Intel,Core i5,Yes,512,16 GB,LPDDR5,13500H,Intel Integrated Iris Xe,SSD,11.0,2.0,ASUS
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) E510MA-EJ011WS T...,4.0,28499,22.0,36990.0,Intel,Celeron Dual Core,Yes,256,8 GB,DDR4,N4020,Intel Integrated Integrated,SSD,2495.0,232.0,ASUS
SAMSUNG Galaxy Book4 Pro Evo AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) NP960X...,4.8,126990,22.0,163289.0,Intel,Core Ultra 5,Yes,512,16 GB,LPDDR5X,125H,Intel Integrated Arc,SSD,5.0,0.0,SAMSUNG
HP 245 G9 Silver AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 245 G9 Laptop,3.9,29999,24.0,39990.0,AMD,Ryzen 5 Hexa Core,Yes,512,8 GB,DDR4,5625U,Unknown,SSD,25.0,5.0,HP
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,4.2,81990,14.0,95746.0,Intel,Core i7,Yes,1024.0,16 GB,DDR4,12650H,NVIDIA GeForce RTX 3050A,SSD,54.0,2.0,HP
HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5006TU Thin and Light Laptop,4.1,35990,29.0,50903.0,Intel,Core i3,Yes,512,8 GB,DDR4,1215U,Intel Integrated UHD,SSD,550.0,30.0,HP
ASUS Vivobook 14 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK322WS Thin...,3.9,36990,36.0,57990.0,Intel,Core i3,Yes,512,8 GB,DDR4,1315U,Intel Integrated Integrated,SSD,504.0,32.0,ASUS
ASUS Vivobook 15 Touch Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ311W...,4.3,60990,,87195.11267605633,Intel,Core i3,Yes,512,8 GB,DDR4,1115G4,Intel Integrated UHD Graphics,SSD,618.0,68.0,ASUS
Lenovo IdeaPad Flex 5 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 ...,4.5,81990,36.0,128590.0,Intel,Core i7,Yes,512,16 GB,LPDDR4X,1355U,Intel Integrated Iris Xe,SSD,37.0,2.0,Lenovo
Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IM...,4.1,83490,17.0,101090.0,Intel,Core Ultra 5,Yes,1024.0,16 GB,LPDDR5X,125H,Intel Integrated Arc,SSD,260.0,31.0,Lenovo
MSI Prestige 13 Evo AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Ev...,4.0,91990,17.0,111990.0,Intel,Core Ultra 5,Yes,1024.0,16 GB,LPDDR5,125H,Intel Integrated Arc,SSD,4.0,0.0,MSI
HP 14s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s - dy5008TU Thin and Light ...,3.9,34980,29.0,49509.0,Intel,Core i3,Yes,512,8 GB,DDR4,1215U,Intel Integrated Integrated,SSD,51.0,1.0,HP
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,4.0,59500,28.0,82990.0,AMD,Ryzen 7 Octa Core,Yes,512,16 GB,DDR5,7435HS,NVIDIA GeForce RTX 2050,SSD,12.0,1.0,ASUS
HP Pavilion Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Ligh...,4.2,53490,22.0,69082.0,Intel,Core i5,Yes,512,8 GB,DDR4,1235U,Intel Integrated UHD,SSD,757.0,64.0,HP
HP 250 G9 Intel Celeron Dual Core 12th Gen 4500u - (8 GB/256 GB SSD/DOS) 8Y2Y9PA Laptop,3.4,22280,34.0,33891.0,Intel,Celeron Dual Core,Yes,256,8 GB,DDR4,4500u,Intel Integrated,SSD,94.0,8.0,HP
Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,4.2,32990,45.0,59990.0,Intel,Core i3,Yes,512,16 GB,LPDDR4X,1315U,Intel Integrated UHD,SSD,376.0,48.0,Infinix
ASUS Zenbook Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PP555WS Notebook,3.2,84990,34.0,129990.0,Intel,Core Ultra 5,Yes,1024.0,16 GB,LPDDR5X,125H,Intel Integrated Arc,SSD,5.0,0.0,ASUS
Lenovo MSO'2024 AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Light...,4.2,39990,29.0,56490.0,AMD,Ryzen 5 Hexa Core,Yes,512,16 GB,DDR4,5625U,AMD Radeon AMD,SSD,4144.0,371.0,Lenovo
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 9 185H - (16 GB/1 TB SSD/W...",5.0,119990,21.0,152990.0,Intel,Core Ultra 9,Yes,1024.0,16 GB,LPDDR5X,185H,Intel Integrated Arc,SSD,3.0,0.0,ASUS
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,,74990,14.0,87990.0,Intel,Core i5,Yes,512,16 GB,DDR4,12450H,NVIDIA GeForce RTX 4050,SSD,0.0,0.0,MSI
Lenovo IdeaPad 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH9 2 in 1 Lapt...,4.9,72490,33.0,109690.0,Intel,Core i5,Yes,512,16 GB,LPDDR5X,13420H,Intel Integrated UHD,SSD,15.0,0.0,Lenovo
HP Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0220TU Thin and Light Laptop,3.9,53999,23.0,70517.0,Intel,Core i5,Yes,512,8 GB,DDR4,1334U,Intel Integrated Iris Xe,SSD,22.0,0.0,HP
DELL Intel Core i5 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IN5430NH6KJM01ORS1 Thin and Light Laptop,4.0,59740,32.0,88264.0,Intel,Core i5,Yes,1024.0,8 GB,LPDDR5,Unknown,Intel Integrated Intel Iris Xe Graphics,SSD,157.0,19.0,DELL
Lenovo V15 G2 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) V15 ITL G2 Laptop,4.2,31499,42.0,55000.0,Intel,Core i3,Yes,512,8 GB,DDR4,1115G4,Intel Integrated UHD,SSD,396.0,23.0,Lenovo
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ322WS Thin...,4.2,31990,41.0,54990.0,Intel,Core i3,Yes,512,8 GB,DDR4,1215U,Intel Integrated Iris Xe,SSD,715.0,78.0,ASUS
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3038TU Thin and Light Lap...,4.0,43369,7.0,46805.0,Intel,Core i3,No,Unknown,8 GB,DDR4,1115G4,Intel Integrated UHD,HDD,2456.0,301.0,HP
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,4.3,96190,28.0,133790.0,Intel,Core i7,Yes,512,16 GB,DDR5,13620H,NVIDIA GeForce RTX 4050,SSD,372.0,47.0,Lenovo
Lenovo IdeaPad Flex 5 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 2 in 1 L...,4.0,61990,44.0,111190.0,Intel,Core i5,Yes,512,8 GB,LPDDR4X,1235U,Intel Integrated Iris Xe,SSD,23.0,3.0,Lenovo
Lenovo IdeaPad Slim 1 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 14IGL7 Thin an...,4.0,24400,40.0,40692.0,Intel,Celeron Dual Core,Yes,256,8 GB,DDR4,N4020,Intel Integrated UHD,SSD,684.0,45.0,Lenovo
Infinix Y4 Max Series Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,4.3,47990,40.0,79990.0,Intel,Core i7,Yes,512,16 GB,LPDDR4X,1355U,Intel Integrated Iris Xe,SSD,55.0,3.0,Infinix
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...,4.0,41150,52.0,85740.0,Intel,Core i5,Yes,512,8 GB,DDR4,1235U,Intel Integrated Iris Xe,SSD,63.0,5.0,ASUS
SAMSUNG Galaxy Book4 Pro Evo AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) NP940X...,4.6,114990,28.0,160989.0,Intel,Core Ultra 7,Yes,512,16 GB,LPDDR5X,155H,Intel Integrated Arc,SSD,44.0,5.0,SAMSUNG
MSI Cyborg 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,,94990,29.0,134990.0,Intel,Core i7,Yes,512,16 GB,DDR5,12650H,NVIDIA GeForce RTX 4060,SSD,0.0,0.0,MSI
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,4.0,56990,32.0,83990.0,Intel,Core i7,Yes,512,8 GB,DDR4,1355U,Intel Integrated Iris Xe,SSD,79.0,7.0,MSI
HP Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion ...,4.0,59994,20.0,75414.0,Intel,Core i5,Yes,512,16 GB,DDR4,1235U,Intel Integrated Iris Xe Graphics,SSD,126.0,11.0,HP
Acer Aspire 3 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light ...,3.9,32990,52.0,69990.0,AMD,Ryzen 5 Quad Core,Yes,512,8 GB,LPDDR5,7520U,AMD Radeon AMD,SSD,48.0,4.0,Acer
DELL AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Lapt...,4.2,31890,31.0,46372.0,AMD,Ryzen 3 Quad Core,Yes,512,8 GB,DDR4,5300U,AMD Radeon AMD,SSD,145.0,14.0,DELL
ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11...,4.4,70985,28.0,98990.0,Intel,Core i5,Yes,512,16 GB,DDR4,12500H,Intel Integrated Iris Xe Graphics,SSD,4586.0,443.0,ASUS
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,4.3,68990,9.0,75980.0,AMD,Ryzen 5 Hexa Core,Yes,512,8 GB,DDR4,5600H,NVIDIA GeForce RTX 3050,SSD,1145.0,80.0,HP
DELL Latitude 14 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Pro) Latitude 3420 Business Lap...,,99000,17.0,120000.0,Intel,Core i7,Yes,512,16 GB,DDR4,Unknown,Intel Integrated Intel,SSD,0.0,0.0,DELL
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,4.3,56357,26.0,77132.0,AMD,Ryzen 5 Hexa Core,Yes,512,8 GB,DDR4,5600H,NVIDIA GeForce RTX 3050,SSD,544.0,31.0,HP
DELL Intel Core i3 11th Gen - (8 GB/256 GB SSD/Ubuntu) 3420 Business Laptop,4.1,31590,41.0,54318.0,Intel,Core i3,Yes,256,8 GB,DDR4,Unknown,Intel Integrated Iris Xe Graphics,SSD,31.0,2.0,DELL
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...,4.3,52100,30.0,74990.0,Intel,Core i5,Yes,512,8 GB,DDR4,11400H,NVIDIA GeForce RTX 2050,SSD,999.0,109.0,ASUS
ASUS AMD Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK542WS Laptop,,43990,38.0,70990.0,AMD,Ryzen 5 Quad Core,Yes,512,16 GB,DDR4,Unknown,Unknown,SSD,0.0,0.0,ASUS
Lenovo Legion Go AMD Ryzen Z1 Extreme - (16 GB/512 GB SSD/Windows 11 Home) 8APU1 Handheld Gaming PC,4.7,69990,44.0,125890.0,AMD,AMD Ryzen Z1 Extreme,Yes,512,16 GB,LPDDR5X,Unknown,AMD Radeon AMD,SSD,25.0,4.0,Lenovo
Lenovo IdeaPad 5 2-in-1 WUXGA IPS AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home) 14...,4.0,77490,26.0,104890.0,AMD,Ryzen 7 Octa Core,Yes,512,16 GB,LPDDR5X,8845HS,AMD Radeon 780M,SSD,8.0,2.0,Lenovo
ASUS TUF Gaming F17 Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,4.2,56790,29.0,80990.0,Intel,Core i5,Yes,512,8 GB,DDR4,11400H,NVIDIA GeForce RTX 2050,SSD,11.0,1.0,ASUS
HP Laptop Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0123TU Thin and Light Laptop,4.3,33490,16.0,39995.0,Intel,Core i3,Yes,512,8 GB,DDR4,N305,Intel Integrated UHD,SSD,136.0,5.0,HP
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,4.0,43990,37.0,69990.0,Intel,Core i7,Yes,512,16 GB,LPDDR4,1255U,Intel Integrated Iris Xe,SSD,12.0,3.0,Thomson
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,4.3,69300,18.0,84838.0,Intel,Core i5,Yes,1024.0,16 GB,DDR4,12450H,NVIDIA GeForce RTX 2050,SSD,202.0,11.0,HP
